"行政區域","縣市名稱","Ym","city","gen_sum"
"文山區景美里","台北市",10505,"台北市",1278853
"文山區景美里","台北市",10507,"台北市",2021602
"文山區景慶里","台北市",10501,"台北市",1071000
"文山區景慶里","台北市",10507,"台北市",2045493
"文山區景慶里","台北市",10505,"台北市",1328681
"文山區景慶里","台北市",10503,"台北市",1217485
"文山區景慶里","台北市",10509,"台北市",1849335
"文山區景慶里","台北市",10511,"台北市",1394327
"文山區景仁里","台北市",10505,"台北市",1043891
"文山區景仁里","台北市",10511,"台北市",1143343
"文山區景仁里","台北市",10507,"台北市",1613071
"文山區景仁里","台北市",10503,"台北市",938948
"文山區景仁里","台北市",10509,"台北市",1543212
"文山區景仁里","台北市",10501,"台北市",845607
"文山區景行里","台北市",10503,"台北市",1829332
"文山區景行里","台北市",10501,"台北市",1622109
"文山區景行里","台北市",10511,"台北市",2040658
"文山區景行里","台北市",10507,"台北市",3037245
"文山區景行里","台北市",10509,"台北市",2820987
"文山區景行里","台北市",10505,"台北市",2142126
"文山區老泉里","台北市",10505,"台北市",191730
"文山區老泉里","台北市",10503,"台北市",192599
"文山區老泉里","台北市",10507,"台北市",241769
"文山區老泉里","台北市",10501,"台北市",173517
"文山區老泉里","台北市",10511,"台北市",207560
"文山區老泉里","台北市",10509,"台北市",275197
"文山區明興里","台北市",10507,"台北市",1744978
"文山區明興里","台北市",10509,"台北市",2211241
"文山區明興里","台北市",10501,"台北市",1203723
"文山區明興里","台北市",10503,"台北市",1324067
"文山區明興里","台北市",10505,"台北市",1344176
"文山區明興里","台北市",10511,"台北市",1585214
"文山區明義里","台北市",10503,"台北市",927484
"文山區明義里","台北市",10505,"台北市",955796
"文山區明義里","台北市",10509,"台北市",1703844
"文山區明義里","台北市",10507,"台北市",1333042
"文山區明義里","台北市",10511,"台北市",1251986
"文山區明義里","台北市",10501,"台北市",840173
"文山區木柵里","台北市",10505,"台北市",2338910
"文山區木柵里","台北市",10507,"台北市",3082495
"文山區木柵里","台北市",10501,"台北市",2067690
"文山區木柵里","台北市",10511,"台北市",2756601
"文山區木柵里","台北市",10503,"台北市",2409567
"文山區木柵里","台北市",10509,"台北市",3853300
"文山區木新里","台北市",10501,"台北市",1723658
"文山區木新里","台北市",10505,"台北市",1866098
"文山區木新里","台北市",10511,"台北市",2339912
"文山區木新里","台北市",10503,"台北市",1872258
"文山區木新里","台北市",10509,"台北市",3368632
"文山區木新里","台北市",10507,"台北市",2703179
"文山區試院里","台北市",10509,"台北市",2979023
"文山區試院里","台北市",10507,"台北市",2454615
"文山區試院里","台北市",10505,"台北市",1873400
"文山區試院里","台北市",10511,"台北市",2353238
"文山區試院里","台北市",10503,"台北市",1781733
"文山區試院里","台北市",10501,"台北市",1708241
"文山區順興里","台北市",10509,"台北市",2736173
"文山區順興里","台北市",10507,"台北市",2102225
"文山區順興里","台北市",10505,"台北市",1530262
"文山區順興里","台北市",10501,"台北市",1416678
"文山區順興里","台北市",10503,"台北市",1540771
"文山區順興里","台北市",10511,"台北市",1995433
"文山區萬芳里","台北市",10509,"台北市",3314437
"文山區萬芳里","台北市",10511,"台北市",2512323
"文山區萬芳里","台北市",10505,"台北市",2147009
"文山區萬芳里","台北市",10501,"台北市",1942795
"文山區萬芳里","台北市",10503,"台北市",2157829
"文山區萬芳里","台北市",10507,"台北市",2901672
"文山區萬和里","台北市",10507,"台北市",1330652
"文山區萬和里","台北市",10505,"台北市",911114
"文山區萬和里","台北市",10501,"台北市",796081
"文山區萬和里","台北市",10503,"台北市",917424
"文山區萬和里","台北市",10509,"台北市",1280093
"文山區萬和里","台北市",10511,"台北市",951878
"文山區萬隆里","台北市",10507,"台北市",2576323
"文山區萬隆里","台北市",10509,"台北市",2512992
"文山區萬隆里","台北市",10503,"台北市",1553382
"文山區萬隆里","台北市",10501,"台北市",1426139
"文山區萬隆里","台北市",10511,"台北市",1795917
"文山區萬隆里","台北市",10505,"台北市",1665026
"文山區萬美里","台北市",10505,"台北市",1900202
"文山區萬美里","台北市",10509,"台北市",2893637
"文山區萬美里","台北市",10503,"台北市",1995589
"文山區萬美里","台北市",10511,"台北市",2157147
"文山區萬美里","台北市",10507,"台北市",2549480
"文山區萬美里","台北市",10501,"台北市",1710529
"文山區萬年里","台北市",10505,"台北市",1311052
"文山區萬年里","台北市",10507,"台北市",1981169
"文山區萬年里","台北市",10511,"台北市",1431018
"文山區萬年里","台北市",10503,"台北市",1276610
"文山區萬年里","台北市",10509,"台北市",1893960
"文山區萬年里","台北市",10501,"台北市",1080176
"文山區萬盛里","台北市",10501,"台北市",1261512
"文山區萬盛里","台北市",10503,"台北市",1149992
"文山區萬盛里","台北市",10509,"台北市",1669007
"文山區萬盛里","台北市",10505,"台北市",1442130
"文山區萬盛里","台北市",10511,"台北市",1206296
"文山區萬盛里","台北市",10507,"台北市",2010072
"文山區萬祥里","台北市",10511,"台北市",1023323
"文山區萬祥里","台北市",10501,"台北市",855226
"文山區萬祥里","台北市",10507,"台北市",1678664
"文山區萬祥里","台北市",10509,"台北市",1519422
"文山區萬祥里","台北市",10503,"台北市",925680
"文山區萬祥里","台北市",10505,"台北市",1106470
"文山區萬興里","台北市",10511,"台北市",2633875
"文山區萬興里","台北市",10505,"台北市",2280727
"文山區萬興里","台北市",10509,"台北市",3382290
"文山區萬興里","台北市",10507,"台北市",3041352
"文山區萬興里","台北市",10503,"台北市",2210919
"文山區萬興里","台北市",10501,"台北市",2014822
"文山區萬有里","台北市",10501,"台北市",1145854
"文山區萬有里","台北市",10505,"台北市",1422682
"文山區萬有里","台北市",10507,"台北市",2106122
"文山區萬有里","台北市",10503,"台北市",1255299
"文山區萬有里","台北市",10511,"台北市",1301001
"文山區萬有里","台北市",10509,"台北市",1902264
"文山區興安里","台北市",10503,"台北市",1576483
"文山區興安里","台北市",10505,"台北市",1623832
"文山區興安里","台北市",10501,"台北市",1370123
"文山區興安里","台北市",10509,"台北市",2136562
"文山區興安里","台北市",10511,"台北市",1479881
"文山區興安里","台北市",10507,"台北市",2439596
"文山區興邦里","台北市",10503,"台北市",1008913
"文山區興邦里","台北市",10511,"台北市",1006729
"文山區興邦里","台北市",10507,"台北市",1791744
"文山區興邦里","台北市",10505,"台北市",1279073
"文山區興邦里","台北市",10509,"台北市",1486852
"文山區興邦里","台北市",10501,"台北市",1139265
"文山區興昌里","台北市",10511,"台北市",1690465
"文山區興昌里","台北市",10509,"台北市",2356637
"文山區興昌里","台北市",10501,"台北市",1816453
"文山區興昌里","台北市",10503,"台北市",1660310
"文山區興昌里","台北市",10507,"台北市",2521762
"文山區興昌里","台北市",10505,"台北市",1897252
"文山區興得里","台北市",10501,"台北市",1299840
"文山區興得里","台北市",10505,"台北市",1622719
"文山區興得里","台北市",10509,"台北市",2169729
"文山區興得里","台北市",10511,"台北市",1559911
"文山區興得里","台北市",10503,"台北市",1513538
"文山區興得里","台北市",10507,"台北市",2292459
"文山區興豐里","台北市",10507,"台北市",1925275
"文山區興豐里","台北市",10509,"台北市",1577627
"文山區興豐里","台北市",10505,"台北市",1345286
"文山區興豐里","台北市",10501,"台北市",1163559
"文山區興豐里","台北市",10503,"台北市",1022157
"文山區興豐里","台北市",10511,"台北市",1056823
"文山區興福里","台北市",10505,"台北市",1226521
"文山區興福里","台北市",10503,"台北市",1112664
"文山區興福里","台北市",10501,"台北市",953250
"文山區興福里","台北市",10509,"台北市",1682056
"文山區興福里","台北市",10507,"台北市",1906552
"文山區興福里","台北市",10511,"台北市",1088083
"文山區興光里","台北市",10511,"台北市",961940
"文山區興光里","台北市",10509,"台北市",1301579
"文山區興光里","台北市",10501,"台北市",792487
"文山區興光里","台北市",10503,"台北市",954746
"文山區興光里","台北市",10505,"台北市",957303
"文山區興光里","台北市",10507,"台北市",1341741
"文山區興家里","台北市",10509,"台北市",2372762
"文山區興家里","台北市",10511,"台北市",1750251
"文山區興家里","台北市",10503,"台北市",1510569
"文山區興家里","台北市",10505,"台北市",1529670
"文山區興家里","台北市",10501,"台北市",1366801
"文山區興家里","台北市",10507,"台北市",2053590
"文山區興泰里","台北市",10509,"台北市",1224736
"文山區興泰里","台北市",10505,"台北市",1035710
"文山區興泰里","台北市",10501,"台北市",908340
"文山區興泰里","台北市",10511,"台北市",886969
"文山區興泰里","台北市",10507,"台北市",1356642
"文山區興泰里","台北市",10503,"台北市",819360
"文山區興旺里","台北市",10511,"台北市",1920155
"文山區興旺里","台北市",10501,"台北市",2058793
"文山區興旺里","台北市",10509,"台北市",2709469
"文山區興旺里","台北市",10507,"台北市",3092430
"文山區興旺里","台北市",10505,"台北市",2305424
"文山區興旺里","台北市",10503,"台北市",1843617
"文山區興業里","台北市",10507,"台北市",2130192
"文山區興業里","台北市",10509,"台北市",1829957
"文山區興業里","台北市",10503,"台北市",1328320
"文山區興業里","台北市",10511,"台北市",1305674
"文山區興業里","台北市",10501,"台北市",1146503
"文山區興業里","台北市",10505,"台北市",1434731
"文山區樟腳里","台北市",10509,"台北市",1996051
"文山區樟腳里","台北市",10505,"台北市",1179854
"文山區樟腳里","台北市",10511,"台北市",1510366
"文山區樟腳里","台北市",10501,"台北市",1102635
"文山區樟腳里","台北市",10507,"台北市",1617975
"文山區樟腳里","台北市",10503,"台北市",1206751
"文山區樟林里","台北市",10509,"台北市",2668094
"文山區樟林里","台北市",10511,"台北市",1903277
"文山區樟林里","台北市",10501,"台北市",1307144
"文山區樟林里","台北市",10507,"台北市",2020229
"文山區樟林里","台北市",10505,"台北市",1482166
"文山區樟林里","台北市",10503,"台北市",1548177
"文山區樟樹里","台北市",10509,"台北市",1639223
"文山區樟樹里","台北市",10507,"台北市",1239988
"文山區樟樹里","台北市",10511,"台北市",1189016
"文山區樟樹里","台北市",10501,"台北市",827307
"文山區樟樹里","台北市",10503,"台北市",916012
"文山區樟樹里","台北市",10505,"台北市",890750
"文山區樟文里","台北市",10511,"台北市",1947470
"文山區樟文里","台北市",10501,"台北市",1311272
"文山區樟文里","台北市",10507,"台北市",2012188
"文山區樟文里","台北市",10509,"台北市",2616300
"文山區樟文里","台北市",10505,"台北市",1393840
"文山區樟文里","台北市",10503,"台北市",1568949
"文山區樟新里","台北市",10509,"台北市",2320660
"文山區樟新里","台北市",10507,"台北市",1870247
"文山區樟新里","台北市",10505,"台北市",1336902
"文山區樟新里","台北市",10503,"台北市",1371851
"文山區樟新里","台北市",10501,"台北市",1250585
"文山區樟新里","台北市",10511,"台北市",1714260
"文山區政大里","台北市",10507,"台北市",2760419
"文山區政大里","台北市",10503,"台北市",2376281
"文山區政大里","台北市",10511,"台北市",2428513
"文山區政大里","台北市",10509,"台北市",3131519
"文山區政大里","台北市",10501,"台北市",2064517
"文山區政大里","台北市",10505,"台北市",2238003
"文山區指南里","台北市",10507,"台北市",1353495
"文山區指南里","台北市",10501,"台北市",1060296
"文山區指南里","台北市",10511,"台北市",1121604
"文山區指南里","台北市",10505,"台北市",1112324
"文山區指南里","台北市",10509,"台北市",1406220
"文山區指南里","台北市",10503,"台北市",1098292
"文山區忠順里","台北市",10505,"台北市",960073
"文山區忠順里","台北市",10507,"台北市",1349805
"文山區忠順里","台北市",10503,"台北市",1024830
"文山區忠順里","台北市",10501,"台北市",883174
"文山區忠順里","台北市",10511,"台北市",1187113
"文山區忠順里","台北市",10509,"台北市",1665578
"信義區安康里","台北市",10507,"台北市",6605224
"信義區安康里","台北市",10505,"台北市",4427141
"信義區安康里","台北市",10501,"台北市",3815818
"信義區安康里","台北市",10511,"台北市",5390318
"信義區安康里","台北市",10509,"台北市",7565051
"信義區安康里","台北市",10503,"台北市",4172794
"信義區大道里","台北市",10509,"台北市",2587112
"信義區大道里","台北市",10501,"台北市",1316394
"信義區大道里","台北市",10511,"台北市",1801513
"信義區大道里","台北市",10505,"台北市",1428472
"信義區大道里","台北市",10503,"台北市",1420439
"信義區大道里","台北市",10507,"台北市",2036765
"信義區大仁里","台北市",10511,"台北市",1182170
"信義區大仁里","台北市",10509,"台北市",1716052
"信義區大仁里","台北市",10505,"台北市",972394
"信義區大仁里","台北市",10507,"台北市",1353021
"信義區大仁里","台北市",10503,"台北市",920955
"信義區大仁里","台北市",10501,"台北市",847189
"信義區敦厚里","台北市",10509,"台北市",2729529
"信義區敦厚里","台北市",10511,"台北市",2043972
"信義區敦厚里","台北市",10507,"台北市",2018725
"信義區敦厚里","台北市",10501,"台北市",1333129
"信義區敦厚里","台北市",10505,"台北市",1482873
"信義區敦厚里","台北市",10503,"台北市",1451475
"信義區富台里","台北市",10505,"台北市",1367312
"信義區富台里","台北市",10503,"台北市",1395271
"信義區富台里","台北市",10511,"台北市",1945409
"信義區富台里","台北市",10509,"台北市",2629272
"信義區富台里","台北市",10501,"台北市",1280856
"信義區富台里","台北市",10507,"台北市",2026921
"信義區廣居里","台北市",10511,"台北市",2184029
"信義區廣居里","台北市",10507,"台北市",2814557
"信義區廣居里","台北市",10505,"台北市",1942941
"信義區廣居里","台北市",10503,"台北市",1766550
"信義區廣居里","台北市",10501,"台北市",1712383
"信義區廣居里","台北市",10509,"台北市",3176908
"信義區國業里","台北市",10503,"台北市",1749183
"信義區國業里","台北市",10509,"台北市",3109057
"信義區國業里","台北市",10511,"台北市",2160906
"信義區國業里","台北市",10507,"台北市",2663184
"信義區國業里","台北市",10505,"台北市",1770008
"信義區國業里","台北市",10501,"台北市",1597368
"信義區惠安里","台北市",10503,"台北市",1458251
"信義區惠安里","台北市",10509,"台北市",2249195
"信義區惠安里","台北市",10511,"台北市",1585173
"信義區惠安里","台北市",10501,"台北市",1628677
"信義區惠安里","台北市",10507,"台北市",2495828
"信義區惠安里","台北市",10505,"台北市",1847963
"信義區嘉興里","台北市",10509,"台北市",1426242
"信義區嘉興里","台北市",10505,"台北市",871572
"信義區嘉興里","台北市",10501,"台北市",776671
"信義區嘉興里","台北市",10511,"台北市",1053972
"信義區嘉興里","台北市",10507,"台北市",1229652
"信義區嘉興里","台北市",10503,"台北市",811124
"信義區景聯里","台北市",10511,"台北市",1616980
"信義區景聯里","台北市",10505,"台北市",1462730
"信義區景聯里","台北市",10507,"台北市",2048517
"信義區景聯里","台北市",10509,"台北市",2210330
"信義區景聯里","台北市",10503,"台北市",1283239
"信義區景聯里","台北市",10501,"台北市",1280222
"信義區景勤里","台北市",10507,"台北市",1545749
"信義區景勤里","台北市",10505,"台北市",1092567
"信義區景勤里","台北市",10501,"台北市",959848
"信義區景勤里","台北市",10503,"台北市",994550
"信義區景勤里","台北市",10511,"台北市",1278409
"信義區景勤里","台北市",10509,"台北市",1726341
"信義區景新里","台北市",10505,"台北市",2163089
"信義區景新里","台北市",10511,"台北市",1731851
"信義區景新里","台北市",10503,"台北市",1520193
"信義區景新里","台北市",10509,"台北市",2600390
"信義區景新里","台北市",10507,"台北市",2917284
"信義區景新里","台北市",10501,"台北市",1716190
"信義區黎安里","台北市",10505,"台北市",347760
"信義區黎安里","台北市",10501,"台北市",319294
"信義區黎安里","台北市",10509,"台北市",495001
"信義區黎安里","台北市",10503,"台北市",343625
"信義區黎安里","台北市",10507,"台北市",447968
"信義區黎安里","台北市",10511,"台北市",398329
"信義區黎平里","台北市",10505,"台北市",1935797
"信義區黎平里","台北市",10507,"台北市",2764019
"信義區黎平里","台北市",10509,"台北市",3174493
"信義區黎平里","台北市",10511,"台北市",2362066
"信義區黎平里","台北市",10501,"台北市",1748679
"信義區黎平里","台北市",10503,"台北市",1843765
"信義區黎順里","台北市",10505,"台北市",1061213
"信義區黎順里","台北市",10503,"台北市",989127
"信義區黎順里","台北市",10507,"台北市",1513007
"信義區黎順里","台北市",10509,"台北市",1720613
"信義區黎順里","台北市",10511,"台北市",1305174
"信義區黎順里","台北市",10501,"台北市",937455
"信義區黎忠里","台北市",10505,"台北市",1124163
"信義區黎忠里","台北市",10511,"台北市",1402799
"信義區黎忠里","台北市",10507,"台北市",1616986
"信義區黎忠里","台北市",10509,"台北市",1874500
"信義區黎忠里","台北市",10501,"台北市",1014057
"信義區黎忠里","台北市",10503,"台北市",1078500
"信義區六合里","台北市",10507,"台北市",2941005
"信義區六合里","台北市",10501,"台北市",2180040
"信義區六合里","台北市",10503,"台北市",1920253
"信義區六合里","台北市",10509,"台北市",2614666
"信義區六合里","台北市",10505,"台北市",2233308
"信義區六合里","台北市",10511,"台北市",1918481
"信義區六藝里","台北市",10501,"台北市",696220
"信義區六藝里","台北市",10509,"台北市",1374692
"信義區六藝里","台北市",10507,"台北市",1042003
"信義區六藝里","台北市",10505,"台北市",775859
"信義區六藝里","台北市",10503,"台北市",756637
"信義區六藝里","台北市",10511,"台北市",986644
"信義區三犁里","台北市",10511,"台北市",1792944
"信義區三犁里","台北市",10501,"台北市",1870577
"信義區三犁里","台北市",10505,"台北市",2168844
"信義區三犁里","台北市",10509,"台北市",2608380
"信義區三犁里","台北市",10507,"台北市",2905882
"信義區三犁里","台北市",10503,"台北市",1657298
"信義區三張里","台北市",10501,"台北市",2435851
"信義區三張里","台北市",10509,"台北市",3647173
"信義區三張里","台北市",10511,"台北市",2445459
"信義區三張里","台北市",10505,"台北市",2975426
"信義區三張里","台北市",10503,"台北市",2184390
"信義區三張里","台北市",10507,"台北市",4103764
"信義區雙和里","台北市",10503,"台北市",1823154
"信義區雙和里","台北市",10511,"台北市",2238147
"信義區雙和里","台北市",10501,"台北市",1837071
"信義區雙和里","台北市",10507,"台北市",2827669
"信義區雙和里","台北市",10505,"台北市",2056695
"信義區雙和里","台北市",10509,"台北市",2983829
"信義區四維里","台北市",10511,"台北市",1479946
"信義區四維里","台北市",10501,"台北市",1014445
"信義區四維里","台北市",10509,"台北市",2084350
"信義區四維里","台北市",10505,"台北市",1073183
"信義區四維里","台北市",10507,"台北市",1550470
"信義區四維里","台北市",10503,"台北市",1095482
"信義區四育里","台北市",10505,"台北市",1452767
"信義區四育里","台北市",10501,"台北市",1158005
"信義區四育里","台北市",10503,"台北市",1257496
"信義區四育里","台北市",10511,"台北市",1504538
"信義區四育里","台北市",10509,"台北市",2192480
"信義區四育里","台北市",10507,"台北市",2285442
"信義區松光里","台北市",10501,"台北市",1054406
"信義區松光里","台北市",10511,"台北市",1430084
"信義區松光里","台北市",10507,"台北市",1677890
"信義區松光里","台北市",10509,"台北市",2029635
"信義區松光里","台北市",10505,"台北市",1174473
"信義區松光里","台北市",10503,"台北市",1076904
"信義區松隆里","台北市",10505,"台北市",560275
"信義區松隆里","台北市",10501,"台北市",502376
"信義區松隆里","台北市",10507,"台北市",726113
"信義區松隆里","台北市",10503,"台北市",561796
"信義區松隆里","台北市",10511,"台北市",634968
"信義區松隆里","台北市",10509,"台北市",834188
"信義區松友里","台北市",10507,"台北市",1884592
"信義區松友里","台北市",10501,"台北市",1213280
"信義區松友里","台北市",10503,"台北市",1267025
"信義區松友里","台北市",10505,"台北市",1347991
"信義區松友里","台北市",10511,"台北市",1603718
"信義區松友里","台北市",10509,"台北市",2211567
"信義區泰和里","台北市",10505,"台北市",2244381
"信義區泰和里","台北市",10501,"台北市",2076097
"信義區泰和里","台北市",10511,"台北市",1936414
"信義區泰和里","台北市",10507,"台北市",2899465
"信義區泰和里","台北市",10503,"台北市",1858321
"信義區泰和里","台北市",10509,"台北市",2639646
"信義區五常里","台北市",10507,"台北市",1780664
"信義區五常里","台北市",10511,"台北市",1169234
"信義區五常里","台北市",10505,"台北市",1108851
"信義區五常里","台北市",10503,"台北市",1003851
"信義區五常里","台北市",10509,"台北市",1585991
"信義區五常里","台北市",10501,"台北市",890202
"信義區五全里","台北市",10511,"台北市",1599349
"信義區五全里","台北市",10509,"台北市",2274939
"信義區五全里","台北市",10507,"台北市",1712570
"信義區五全里","台北市",10505,"台北市",1139671
"信義區五全里","台北市",10503,"台北市",1150549
"信義區五全里","台北市",10501,"台北市",1030849
"信義區西村里","台北市",10507,"台北市",1377077
"信義區西村里","台北市",10511,"台北市",817378
"信義區西村里","台北市",10503,"台北市",750253
"信義區西村里","台北市",10505,"台北市",983709
"信義區西村里","台北市",10509,"台北市",1212755
"信義區西村里","台北市",10501,"台北市",849911
"信義區新仁里","台北市",10509,"台北市",1616715
"信義區新仁里","台北市",10503,"台北市",932099
"信義區新仁里","台北市",10507,"台北市",1369116
"信義區新仁里","台北市",10505,"台北市",972550
"信義區新仁里","台北市",10501,"台北市",876376
"信義區新仁里","台北市",10511,"台北市",1175370
"信義區興隆里","台北市",10511,"台北市",1021420
"信義區興隆里","台北市",10505,"台北市",956803
"信義區興隆里","台北市",10503,"台北市",852658
"信義區興隆里","台北市",10507,"台北市",1330420
"信義區興隆里","台北市",10509,"台北市",1449160
"信義區興隆里","台北市",10501,"台北市",792449
"信義區興雅里","台北市",10501,"台北市",1462925
"信義區興雅里","台北市",10509,"台北市",2944026
"信義區興雅里","台北市",10507,"台北市",2201165
"信義區興雅里","台北市",10511,"台北市",2179906
"信義區興雅里","台北市",10505,"台北市",1593511
"信義區興雅里","台北市",10503,"台北市",1507864
"信義區雅祥里","台北市",10503,"台北市",1106030
"信義區雅祥里","台北市",10511,"台北市",1173126
"信義區雅祥里","台北市",10509,"台北市",1814084
"信義區雅祥里","台北市",10501,"台北市",968663
"信義區雅祥里","台北市",10507,"台北市",1970520
"信義區雅祥里","台北市",10505,"台北市",1271932
"信義區永春里","台北市",10503,"台北市",1206856
"信義區永春里","台北市",10507,"台北市",1925954
"信義區永春里","台北市",10509,"台北市",2304257
"信義區永春里","台北市",10511,"台北市",1695222
"信義區永春里","台北市",10501,"台北市",1185260
"信義區永春里","台北市",10505,"台北市",1297877
"信義區永吉里","台北市",10503,"台北市",902717
"信義區永吉里","台北市",10505,"台北市",1100200
"信義區永吉里","台北市",10501,"台北市",877254
"信義區永吉里","台北市",10511,"台北市",1198758
"信義區永吉里","台北市",10507,"台北市",1664002
"信義區永吉里","台北市",10509,"台北市",1607644
"信義區長春里","台北市",10503,"台北市",1083920
"信義區長春里","台北市",10505,"台北市",1053500
"信義區長春里","台北市",10511,"台北市",1424697
"信義區長春里","台北市",10501,"台北市",986510
"信義區長春里","台北市",10509,"台北市",1942769
"信義區長春里","台北市",10507,"台北市",1475644
"信義區正和里","台北市",10501,"台北市",1179756
"信義區正和里","台北市",10505,"台北市",1403325
"信義區正和里","台北市",10503,"台北市",1045554
"信義區正和里","台北市",10507,"台北市",1953175
